414	247
415	263
416	265
417	259
418	285
419	277
420	253
421	251
422	203
423	245
424	229
425	241
426	243
427	234
428	221
429	215
430	253
431	224
432	229
433	216
434	235
435	209
436	222
437	203
438	207
439	213
440	207
441	215
442	217
443	216
444	193
445	221
446	199
447	182
448	200
449	212
450	248
451	182
452	210
453	176
454	205
455	214
456	192
457	195
458	187
459	177
460	185
461	175
462	178
463	160
464	176
465	172
466	171
467	176
468	173
469	152
470	165
471	170
472	179
473	166
474	144
475	190
476	178
477	170
478	163
479	152
480	160
481	196
482	174
483	159
484	153
485	163
486	160
487	138
488	161
489	173
490	153
491	129
492	175
493	152
494	150
495	147
496	167
497	127
498	169
499	189
500	156
501	147
502	127
503	148
504	136
505	136
506	156
507	132
508	141
509	127
510	139
511	133
512	150
513	130
514	133
515	131
516	125
517	137
518	130
519	107
520	151
521	126
522	121
523	116
524	133
525	109
526	121
527	124
528	118
529	130
530	124
531	129
532	118
533	123
534	127
535	113
536	122
537	123
538	141
539	158
540	170
541	173
542	152
543	160
544	144
545	153
546	146
547	143
548	121
549	137
550	121
551	113
552	109
553	123
554	113
555	119
556	113
557	127
558	138
559	121
560	101
561	106
562	121
563	106
564	107
565	107
566	100
567	103
568	98
569	91
570	110
571	100
572	114
573	101
574	88
575	114
576	94
577	119
578	107
579	107
580	101
581	98
582	111
583	99
584	79
585	90
586	96
587	85
588	110
589	92
590	74
591	87
592	98
593	83
594	79
595	78
596	101
597	98
598	91
599	82
600	91
601	88
602	84
603	94
604	86
605	64
606	80
607	83
608	78
609	81
610	91
611	65
612	86
613	97
614	88
615	78
616	78
617	68
618	82
619	82
620	303
621	276
622	215
623	149
624	144
625	113
626	85
627	86
628	64
629	84
630	91
631	84
632	76
633	82
634	74
635	84
636	70
637	58
638	64
639	72
640	63
641	76
642	72
643	73
644	65
645	62
646	89
647	61
648	72
649	60
650	66
651	70
652	58
653	85
654	69
655	60
656	63
657	60
658	58
659	67
660	72
661	54
662	55
663	66
664	80
665	61
666	49
667	68
668	74
669	59
670	63
671	62
672	65
673	70
674	58
675	62
676	54
677	67
678	71
679	53
680	59
681	64
682	56
683	58
684	61
685	64
686	59
687	76
688	61
689	60
690	73
691	80
692	63
693	54
694	70
695	67
696	61
697	59
698	55
699	52
700	49
701	50
702	46
703	56
704	62
705	56
706	61
707	41
708	55
709	45
710	77
711	48
712	64
713	45
714	53
715	54
716	45
717	58
718	43
719	55
720	51
721	50
722	52
723	56
724	67
725	47
726	58
727	58
728	47
729	45
730	48
731	56
732	42
733	59
734	155
735	157
736	153
737	140
738	116
739	89
740	66
741	59
742	59
743	67
744	61
745	62
746	52
747	51
748	53
749	35
750	43
751	43
752	44
753	36
754	48
755	58
756	47
757	44
758	32
759	42
760	48
761	33
762	42
763	47
764	39
765	49
766	36
767	37
768	31
769	53
770	54
771	36
772	42
773	37
774	46
775	37
776	36
777	57
778	43
779	44
780	36
781	42
782	38
783	49
784	46
785	43
786	46
787	40
788	38
789	44
790	32
791	51
792	49
793	40
794	45
795	41
796	39
797	30
798	42
799	31
800	45
801	34
802	36
803	28
804	31
805	36
806	39
807	38
808	42
809	33
810	37
811	41
812	31
813	46
814	38
815	36
816	33
817	39
818	40
819	47
820	50
821	41
822	51
823	42
824	23
825	32
826	35
827	55
828	36
829	47
830	29
831	31
832	29
833	43
834	33
835	32
836	38
837	43
838	26
839	35
840	42
841	21
842	40
843	25
844	29
845	35
846	44
847	32
848	24
849	24
850	29
851	44
852	24
853	43
854	34
855	38
856	47
857	26
858	35
859	36
860	31
861	23
862	23
863	17
864	29
865	27
866	31
867	33
868	32
869	28
870	21
871	31
872	23
873	46
874	24
875	25
876	35
877	25
878	34
879	40
880	26
881	30
882	23
883	30
884	23
885	59
886	39
887	40
888	37
889	26
890	37
891	34
892	32
893	25
894	42
895	29
896	27
897	20
898	29
899	27
900	17
901	36
902	35
903	35
904	29
905	26
906	35
907	33
908	29
909	21
910	24
911	33
912	22
913	32
914	30
915	21
916	29
917	26
918	29
919	26
920	27
921	31
922	35
923	21
924	24
925	38
926	21
927	22
928	32
929	25
930	28
931	18
932	23
933	25
934	27
935	33
936	30
937	27
938	28
939	36
940	22
941	24
942	37
943	28
944	28
945	24
946	23
947	18
948	24
949	20
950	33
951	24
952	21
953	20
954	24
955	25
956	18
957	21
958	31
959	31
960	14
961	23
962	23
963	31
964	26
965	26
966	16
967	20
968	23
969	16
970	25
971	15
972	17
973	23
974	13
975	25
976	18
977	16
978	32
979	18
980	20
981	29
982	19
983	16
984	23
985	18
986	18
987	18
988	13
989	22
990	21
991	15
992	27
993	17
994	18
995	17
996	26
997	20
998	21
999	15
1000	23
1001	23
1002	25
1003	28
1004	25
1005	20
1006	14
1007	14
1008	17
1009	18
1010	20
1011	16
1012	20
1013	20
1014	24
1015	20
1016	25
1017	17
1018	17
1019	16
1020	15
1021	20
1022	23
1023	18
1024	16
1025	21
1026	24
1027	18
1028	7
1029	17
1030	19
1031	15
1032	23
1033	18
1034	17
1035	6
1036	14
1037	10
1038	18
1039	24
1040	15
1041	25
1042	15
1043	26
1044	24
1045	15
1046	23
1047	18
1048	12
1049	12
1050	20
1051	19
1052	13
1053	19
1054	20
1055	13
1056	16
1057	18
1058	14
1059	12
1060	20
1061	19
1062	15
1063	15
1064	17
1065	15
1066	21
1067	9
1068	23
1069	15
1070	17
1071	23
1072	13
1073	15
1074	16
1075	19
1076	13
1077	18
1078	10
1079	12
1080	17
1081	17
1082	8
1083	12
1084	15
1085	22
1086	17
1087	8
1088	14
1089	16
1090	18
1091	17
1092	14
1093	20
1094	12
1095	24
1096	17
1097	13
1098	19
1099	12
1100	15
1101	20
1102	14
1103	13
1104	15
1105	10
1106	14
1107	13
1108	13
1109	20
1110	17
1111	12
1112	20
1113	11
1114	20
1115	15
1116	12
1117	20
1118	15
1119	10
1120	16
1121	18
1122	11
1123	15
1124	15
1125	12
1126	16
1127	17
1128	11
1129	10
1130	13
1131	18
1132	15
1133	14
1134	13
1135	22
1136	9
1137	12
1138	18
1139	14
1140	17
1141	10
1142	10
1143	19
1144	9
1145	13
1146	11
1147	16
1148	13
1149	13
1150	13
1151	16
1152	16
1153	16
1154	8
1155	15
1156	7
1157	14
1158	13
1159	16
1160	9
1161	16
1162	9
1163	12
1164	16
1165	18
1166	12
1167	11
1168	15
1169	12
1170	18
1171	14
1172	8
1173	13
1174	25
1175	14
1176	13
1177	10
1178	11
1179	15
1180	9
1181	11
1182	11
1183	14
1184	9
1185	6
1186	10
1187	12
1188	12
1189	6
1190	9
1191	12
1192	11
1193	16
1194	14
1195	10
1196	10
1197	6
1198	15
1199	11
1200	16
1201	7
1202	21
1203	13
1204	11
1205	13
1206	8
1207	16
1208	9
1209	20
1210	14
1211	5
1212	17
1213	9
1214	9
1215	12
1216	9
1217	13
1218	15
1219	14
1220	17
1221	7
1222	9
1223	11
1224	6
1225	12
1226	15
1227	5
1228	8
1229	3
1230	8
1231	12
1232	11
1233	7
1234	7
1235	12
1236	8
1237	12
1238	11
1239	9
1240	11
1241	14
1242	8
1243	13
1244	10
1245	9
1246	13
1247	11
1248	11
1249	11
1250	11
1251	12
1252	11
1253	5
1254	11
1255	15
1256	11
1257	12
1258	7
1259	4
1260	16
1261	14
1262	14
1263	10
1264	11
1265	12
1266	5
1267	8
1268	9
1269	9
1270	8
1271	15
1272	2
1273	5
1274	7
1275	8
1276	14
1277	10
1278	3
1279	13
1280	6
1281	3
1282	6
1283	1
1284	3
1285	13
1286	13
1287	4
1288	6
1289	7
1290	9
1291	11
1292	7
1293	10
1294	9
1295	17
1296	11
1297	9
1298	8
1299	1
1300	8
1301	7
1302	17
1303	11
1304	10
1305	9
1306	9
1307	4
1308	8
1309	14
1310	12
1311	9
1312	11
1313	6
1314	7
1315	8
1316	4
1317	11
1318	9
1319	7
1320	6
1321	19
1322	9
1323	11
1324	6
1325	8
1326	11
1327	14
1328	9
1329	16
1330	8
1331	6
1332	8
1333	12
1334	8
1335	9
1336	8
1337	7
1338	12
1339	7
1340	11
1341	11
1342	7
1343	7
1344	8
1345	6
1346	7
1347	10
1348	6
1349	14
1350	11
1351	5
1352	12
1353	5
1354	5
1355	8
1356	9
1357	8
1358	10
1359	8
1360	11
1361	6
1362	4
1363	8
1364	10
1365	8
1366	9
1367	12
1368	5
1369	5
1370	2
1371	13
1372	6
1373	8
1374	6
1375	5
1376	9
1377	9
1378	3
1379	9
1380	9
1381	6
1382	8
1383	14
1384	6
1385	6
1386	4
1387	6
1388	8
1389	9
1390	7
1391	9
1392	9
1393	13
1394	6
1395	4
1396	3
1397	11
1398	15
1399	10
1400	1
1401	8
1402	6
1403	12
1404	8
1405	8
1406	4
1407	10
1408	8
1409	5
1410	7
1411	6
1412	10
1413	12
1414	10
1415	11
1416	5
1417	8
1418	4
1419	9
1420	19
1421	39
1422	40
1423	39
1424	30
1425	27
1426	26
1427	25
1428	21
1429	13
1430	18
1431	9
1432	17
1433	11
1434	6
1435	12
1436	9
1437	11
1438	11
1439	12
1440	13
1441	11
1442	5
1443	10
1444	5
1445	7
1446	5
1447	6
1448	5
1449	11
1450	6
1451	12
1452	3
1453	5
1454	6
1455	9
1456	10
1457	7
1458	10
1459	12
1460	8
1461	8
1462	5
1463	5
1464	5
1465	7
1466	5
1467	4
1468	6
1469	8
1470	7
1471	6
1472	3
1473	2
1474	11
1475	2
1476	2
1477	4
1478	6
1479	2
1480	6
1481	9
1482	6
1483	6
1484	7
1485	3
1486	4
1487	9
1488	4
1489	3
1490	3
1491	2
1492	4
1493	6
1494	11
1495	3
1496	2
1497	7
1498	5
1499	9
1500	13
1501	5
1502	4
1503	3
1504	3
1505	7
1506	8
1507	6
1508	6
1509	6
1510	6
1511	4
1512	4
1513	3
1514	2
1515	9
1516	6
1517	5
1518	7
1519	10
1520	2
1521	8
1522	5
1523	7
1524	6
1525	7
1526	6
1527	7
1528	7
1529	8
1530	6
1531	7
1532	9
1533	7
1534	3
1535	4
1536	4
1537	4
1538	7
1539	5
1540	3
1541	2
1542	5
1543	6
1544	7
1545	6
1546	2
1547	3
1548	5
1549	5
1550	7
1551	9
1552	3
1553	4
1554	10
1555	6
1556	2
1557	6
1558	6
1559	5
1560	9
1561	4
1562	5
1563	4
1564	4
1565	5
1566	6
1567	5
1568	7
1569	3
1570	1
1571	5
1572	5
1573	8
1574	5
1575	8
1576	3
1577	7
1578	7
1579	3
1580	5
1581	4
1582	4
1583	7
1584	5
1585	6
1586	4
1587	3
1588	5
1589	5
1590	4
1591	4
1592	6
1593	3
1594	7
1595	6
1596	9
1597	3
1598	4
1599	6
1600	1
1601	8
1602	8
1603	3
1604	2
1605	4
1606	3
1607	7
1608	5
1609	2
1610	8
1611	3
1612	6
1613	5
1614	7
1615	8
1616	5
1617	6
1618	5
1619	3
1620	3
1621	8
1622	1
1623	6
1624	6
1625	6
1626	4
1627	2
1628	8
1629	6
1630	7
1631	2
1632	3
1633	6
1634	5
1635	7
1636	7
1637	5
1638	5
1639	1
1640	5
1641	5
1642	3
1643	6
1644	5
1645	4
1646	2
1647	5
1648	3
1649	5
1650	5
1651	3
1652	6
1653	5
1654	2
1655	5
1656	5
1657	4
1658	5
1659	4
1660	6
1661	2
1662	9
1663	4
1664	3
1665	6
1666	4
1667	3
1668	6
1669	8
1670	5
1671	3
1672	2
1673	3
1674	3
1675	1
1676	6
1677	5
1678	3
1679	2
1680	4
1681	1
1682	3
1683	6
1684	4
1685	3
1686	5
1687	3
1688	3
1689	7
1690	5
1691	5
1692	6
1693	8
1694	3
1695	3
1696	5
1697	7
1698	9
1699	7
1700	2
1701	9
1702	6
1703	1
1704	6
1705	3
1706	2
1707	2
1708	5
1709	4
1710	4
1711	3
1713	7
1714	1
1715	3
1716	5
1717	4
1718	6
1719	1
1720	2
1721	4
1722	4
1723	5
1724	4
1725	6
1726	2
1727	3
1728	3
1729	2
1730	2
1731	4
1732	5
1733	3
1734	3
1735	4
1736	3
1737	2
1738	2
1739	4
1740	8
1741	8
1742	3
1743	3
1744	5
1745	5
1746	8
1747	4
1748	5
1749	2
1750	1
1751	3
1752	6
1753	8
1754	3
1755	7
1756	6
1757	3
1758	4
1759	4
1760	3
1761	1
1762	5
1763	5
1764	2
1765	4
1766	5
1767	3
1768	2
1769	2
1770	5
1772	1
1773	2
1774	2
1775	6
1776	5
1777	5
1778	5
1779	1
1780	3
1781	3
1782	6
1783	5
1784	3
1785	5
1786	4
1787	5
1788	2
1789	1
1790	1
1791	1
1792	5
1793	2
1794	2
1795	2
1796	2
1797	4
1798	6
1799	4
1800	4
1801	2
1802	1
1803	6
1804	6
1805	4
1806	1
1808	1
1809	1
1810	3
1811	4
1812	3
1813	5
1814	4
1815	7
1816	6
1817	6
1818	8
1819	7
1820	6
1821	9
1822	11
1823	4
1824	16
1825	8
1826	5
1827	3
1828	7
1829	5
1830	2
1831	2
1832	1
1833	10
1834	2
1835	6
1836	6
1837	2
1838	2
1839	3
1840	4
1841	2
1842	6
1843	3
1844	1
1845	5
1846	3
1847	4
1848	4
1849	1
1850	2
1851	1
1852	4
1853	6
1854	4
1855	7
1856	9
1857	1
1858	6
1859	6
1860	5
1861	1
1862	2
1863	3
1864	3
1865	4
1866	2
1867	2
1868	1
1869	4
1870	2
1871	7
1872	5
1873	2
1874	3
1875	2
1876	5
1877	3
1878	4
1879	5
1880	3
1881	3
1882	3
1883	2
1884	2
1885	1
1886	3
1887	3
1888	4
1889	1
1890	4
1891	2
1892	2
1893	2
1894	4
1895	4
1896	2
1897	3
1898	4
1899	3
1900	2
1901	3
1902	1
1903	2
1904	2
1905	3
1906	2
1907	3
1908	5
1909	4
1910	4
1911	5
1912	3
1913	3
1914	3
1915	1
1916	4
1917	5
1918	4
1919	1
1920	4
1921	5
1922	2
1923	3
1924	2
1925	2
1926	7
1927	3
1928	3
1929	3
1930	2
1931	4
1932	2
1933	1
1935	2
1936	3
1937	3
1938	1
1939	1
1940	3
1941	2
1943	3
1944	2
1945	1
1946	4
1948	7
1949	10
1950	14
1951	10
1952	18
1953	10
1954	14
1955	12
1956	11
1957	12
1958	10
1959	12
1960	9
1961	4
1962	7
1963	4
1964	8
1965	10
1966	7
1967	5
1968	2
1969	9
1970	3
1971	5
1972	4
1973	2
1974	5
1975	2
1976	2
1977	6
1978	5
1979	3
1980	3
1981	6
1982	3
1983	4
1984	1
1985	3
1986	2
1987	4
1988	3
1989	4
1990	1
1991	5
1992	3
1993	3
1994	1
1995	2
1997	2
1998	4
1999	2
2000	4
2001	2
2002	3
2003	3
2004	4
2005	5
2006	2
2008	1
2009	2
2010	5
2011	3
2012	1
2013	3
2014	1
2015	2
2016	4
2017	3
2018	3
2019	1
2020	2
2021	3
2022	4
2023	1
2025	2
2026	3
2027	1
2028	4
2029	3
2031	1
2032	3
2033	5
2035	2
2036	5
2037	7
2038	2
2039	1
2040	2
2041	2
2042	2
2043	4
2044	3
2045	1
2046	4
2047	2
2049	2
2051	3
2052	2
2053	4
2054	1
2055	2
2056	3
2057	1
2058	3
2059	1
2060	1
2061	1
2062	2
2063	2
2064	1
2065	4
2066	3
2067	1
2068	4
2070	1
2071	6
2072	3
2074	1
2075	3
2076	3
2077	1
2078	1
2079	2
2081	2
2082	4
2083	2
2084	1
2085	2
2086	2
2088	5
2089	1
2090	3
2091	2
2092	2
2093	4
2094	2
2095	2
2096	3
2097	5
2098	3
2099	3
2100	3
2101	1
2102	4
2103	4
2104	3
2105	4
2106	3
2107	4
2108	4
2110	2
2111	3
2112	1
2113	5
2114	3
2115	3
2116	3
2117	4
2118	4
2119	3
2120	4
2122	5
2124	1
2125	5
2126	1
2127	2
2128	2
2129	2
2130	1
2131	3
2133	3
2135	1
2136	1
2137	1
2139	1
2140	1
2141	2
2142	2
2143	8
2145	2
2146	3
2147	1
2148	1
2149	1
2150	2
2151	2
2153	2
2154	1
2156	1
2157	3
2158	3
2160	3
2161	2
2162	2
2163	2
2165	3
2166	1
2167	4
2168	3
2170	3
2172	3
2174	5
2175	2
2178	2
2179	2
2181	3
2182	4
2183	2
2184	1
2185	1
2186	2
2187	2
2189	1
2190	1
2191	2
2192	1
2193	3
2194	1
2195	3
2196	2
2197	3
2198	1
2199	1
2200	2
2201	2
2202	2
2204	2
2205	6
2206	1
2207	1
2208	2
2209	1
2210	1
2211	5
2212	1
2215	1
2216	3
2218	3
2219	1
2220	1
2222	1
2223	3
2224	1
2225	1
2226	2
2228	4
2229	2
2230	1
2233	3
2235	1
2236	1
2238	5
2239	2
2240	2
2241	1
2242	2
2243	3
2244	1
2245	2
2246	2
2247	2
2248	3
2249	1
2250	2
2251	1
2252	1
2253	2
2254	2
2255	2
2256	2
2257	2
2258	3
2260	2
2261	2
2263	3
2264	1
2265	5
2266	2
2267	1
2268	3
2269	2
2270	1
2271	1
2272	3
2273	1
2274	2
2275	1
2276	2
2277	1
2278	3
2279	2
2280	3
2281	4
2282	2
2283	2
2284	1
2285	2
2287	2
2288	2
2290	1
2291	2
2292	1
2293	1
2294	1
2297	2
2298	1
2300	3
2301	2
2303	3
2305	2
2306	2
2308	2
2310	2
2311	1
2312	3
2313	3
2314	1
2315	3
2316	5
2317	3
2318	2
2319	1
2320	2
2321	1
2322	1
2323	1
2325	3
2326	1
2327	1
2328	2
2329	1
2330	2
2331	5
2332	5
2333	2
2334	2
2336	4
2338	2
2339	1
2340	4
2341	3
2343	4
2345	2
2347	2
2349	1
2350	1
2352	1
2353	3
2354	2
2355	2
2357	1
2358	2
2359	2
2360	1
2361	2
2363	1
2365	1
2366	1
2367	2
2368	2
2369	1
2370	1
2372	1
2377	2
2378	1
2380	1
2382	1
2383	3
2384	1
2385	2
2386	2
2387	2
2389	3
2390	1
2391	1
2392	2
2393	1
2394	1
2395	1
2396	2
2398	1
2399	2
2402	1
2403	2
2404	1
2406	1
2407	1
2408	1
2409	1
2412	3
2413	2
2414	4
2415	4
2416	1
2420	3
2421	3
2422	1
2423	2
2425	2
2426	1
2427	1
2428	1
2429	2
2430	1
2431	1
2432	2
2433	1
2434	6
2435	1
2436	2
2437	1
2438	1
2439	3
2440	1
2441	2
2442	1
2444	2
2445	2
2447	1
2448	3
2449	3
2450	1
2451	2
2452	2
2453	2
2455	1
2456	2
2457	3
2458	1
2460	2
2461	1
2463	3
2467	3
2469	1
2470	1
2471	3
2472	1
2473	1
2474	1
2475	2
2476	2
2480	1
2482	4
2483	2
2484	1
2487	4
2488	1
2489	1
2490	1
2491	2
2492	1
2493	2
2498	5
2499	1
2500	1
2501	1
2502	4
2508	3
2510	1
2511	2
2512	1
2513	4
2514	2
2515	2
2516	2
2517	2
2518	3
2519	1
2520	2
2522	1
2523	2
2524	3
2525	1
2526	2
2529	2
2530	1
2531	3
2535	1
2536	2
2537	2
2539	1
2540	3
2541	3
2542	2
2544	1
2545	3
2547	2
2548	2
2549	1
2552	2
2553	3
2554	2
2555	1
2556	1
2560	1
2562	4
2565	1
2566	1
2567	3
2568	3
2570	1
2571	1
2572	1
2573	3
2575	2
2576	4
2577	3
2578	6
2579	2
2580	1
2582	2
2583	2
2584	3
2590	1
2592	1
2593	3
2594	1
2595	2
2596	1
2598	3
2599	1
2602	1
2604	2
2605	2
2606	2
2608	4
2609	1
2610	3
2611	1
2613	1
2614	3
2615	2
2616	3
2617	1
2618	2
2620	1
2621	2
2623	1
2624	2
2626	2
2627	1
2628	1
2631	1
2633	1
2634	2
2635	2
2636	1
2638	1
2639	1
2641	1
2642	3
2643	1
2644	1
2645	1
2647	1
2650	2
2652	3
2654	1
2655	1
2656	1
2657	1
2661	1
2662	1
2663	1
2664	1
2665	2
2667	1
2668	2
2670	3
2672	1
2674	2
2675	1
2679	2
2680	1
2681	1
2682	2
2683	3
2685	2
2686	1
2687	1
2688	1
2690	1
2691	1
2692	1
2693	1
2694	2
2697	2
2698	2
2699	2
2700	1
2701	3
2702	2
2703	1
2704	1
2705	1
2706	1
2707	1
2708	3
2713	1
2714	1
2718	3
2720	2
2721	2
2722	1
2723	2
2725	3
2726	2
2728	1
2730	1
2733	2
2734	1
2735	1
2736	1
2737	1
2738	1
2741	1
2742	2
2745	1
2746	1
2747	2
2748	1
2752	1
2753	1
2754	1
2755	2
2756	1
2757	2
2762	2
2763	3
2766	1
2767	1
2768	1
2770	1
2771	2
2774	2
2779	1
2780	1
2781	2
2784	1
2786	1
2787	3
2788	2
2790	2
2791	1
2792	2
2793	1
2795	1
2797	1
2798	1
2799	2
2800	1
2801	3
2802	1
2803	1
2804	1
2805	2
2806	2
2810	1
2811	1
2812	1
2818	3
2820	1
2821	1
2822	2
2824	3
2826	3
2827	1
2828	1
2829	1
2830	2
2832	1
2833	2
2834	1
2835	3
2838	1
2839	2
2840	2
2842	1
2843	2
2844	1
2846	1
2847	1
2848	1
2849	2
2851	1
2852	1
2853	1
2857	1
2860	2
2861	3
2862	2
2864	1
2865	1
2866	2
2867	4
2868	1
2869	1
2872	1
2873	3
2874	1
2876	2
2877	2
2878	1
2879	2
2882	1
2883	1
2884	1
2886	1
2887	1
2888	2
2889	1
2890	2
2892	1
2893	1
2894	1
2895	3
2896	1
2899	1
2900	1
2901	1
2902	1
2903	1
2904	1
2906	1
2907	1
2909	1
2912	1
2913	2
2914	1
2916	1
2917	2
2920	2
2921	2
2923	1
2928	1
2930	1
2933	3
2935	2
2936	2
2937	2
2938	3
2940	3
2941	1
2945	2
2946	2
2948	1
2952	1
2953	2
2954	2
2956	1
2957	2
2958	2
2959	1
2966	1
2970	1
2971	1
2972	2
2975	1
2976	1
2979	1
2980	2
2981	1
2982	1
2986	2
2987	1
2988	1
2991	2
2993	1
2994	2
2997	1
2999	1
3001	1
3002	1
3003	1
3006	1
3010	1
3012	2
3014	1
3015	2
3016	1
3018	2
3019	1
3022	1
3023	1
3025	3
3026	3
3027	1
3028	1
3029	1
3030	2
3032	1
3033	1
3035	1
3036	1
3037	1
3038	1
3040	3
3042	1
3043	1
3046	1
3047	1
3048	2
3049	2
3050	1
3051	1
3052	1
3055	1
3056	1
3057	1
3058	1
3059	1
3062	1
3064	1
3068	1
3069	1
3072	1
3073	1
3074	2
3075	1
3076	1
3077	1
3078	1
3079	1
3080	2
3082	1
3083	2
3084	2
3085	1
3086	1
3087	1
3091	1
3092	1
3095	1
3098	2
3099	1
3100	1
3101	1
3104	2
3105	1
3106	1
3113	2
3117	2
3122	1
3126	2
3130	1
3133	2
3134	1
3135	1
3136	1
3138	1
3142	1
3144	1
3145	1
3147	1
3149	1
3150	2
3152	1
3153	1
3158	1
3159	1
3161	1
3162	1
3164	1
3165	1
3166	1
3169	1
3170	2
3172	1
3173	2
3175	2
3176	3
3179	2
3180	2
3183	1
3189	1
3190	1
3194	1
3197	1
3198	1
3201	1
3202	1
3205	1
3206	3
3210	1
3211	2
3213	2
3215	1
3216	1
3219	1
3222	2
3225	3
3228	2
3229	1
3230	1
3231	1
3232	1
3234	1
3239	1
3240	1
3242	1
3243	1
3244	2
3245	1
3246	1
3249	1
3252	1
3254	1
3258	1
3263	1
3265	1
3272	5
3273	1
3276	1
3277	1
3280	1
3281	1
3288	1
3291	1
3295	3
3296	1
3297	1
3298	2
3299	1
3301	1
3303	1
3304	1
3313	2
3317	1
3324	1
3325	1
3327	3
3334	1
3335	1
3337	1
3338	2
3340	1
3341	1
3343	1
3347	1
3351	1
3353	1
3358	1
3360	3
3361	1
3364	1
3367	1
3372	1
3373	2
3375	1
3376	1
3379	1
3381	1
3383	1
3387	3
3388	1
3393	1
3394	1
3395	1
3396	1
3398	1
3399	1
3402	1
3403	1
3404	1
3407	2
3411	1
3412	1
3414	1
3418	1
3421	2
3424	1
3425	2
3430	1
3432	2
3434	2
3435	1
3436	1
3442	2
3444	1
3446	4
3447	1
3449	1
3454	1
3455	2
3459	2
3466	1
3469	1
3471	1
3475	1
3478	4
3479	2
3480	1
3481	1
3483	3
3487	2
3488	1
3490	2
3492	1
3493	1
3497	1
3498	2
3501	1
3504	1
3509	1
3510	1
3512	3
